value,designator,barcode,,mean,0.20337849,,,,
0.1952,U3_1,"	M0540064PI27407904N",,,,,,,
0.2029,U3_1,"	M0540064PI27407904G",,,,,,,
0.2018,U3_1,"	M0540064PI27407904H",,,,,,,
0.2046,U3_1,"	M0540064PI27407900J",,,,,,,
0.2091,U3_1,"	M0540064PI27407901D",,,,,,,
0.2084,U3_1,"	M0540064PI274079022",,,,,,,
0.1996,U3_1,"	M0540064PI274079026",,,,,,,
0.1948,U3_1,"	M0540064PI274079045",,,,,,,
0.2112,U3_1,"	M0540064PI27407904C",,,,,,,
0.1986,U3_1,"	M0540064PI27407904A",,,,,,,
0.1934,U3_1,"	M0540064PI27407902K",,,,,,,
0.2059,U3_1,"	M0540064PI27407902L",,,,,,,
0.2155,U3_1,"	M0540064PI27407902J",,,,,,,
0.2007,U3_1,"	M0540064PI27407902V",,,,,,,
0.1947,U3_1,"	M0540064PI27407904F",,,,,,,
0.2115,U3_1,"	M0540064PI274079048",,,,,,,
0.2,U3_1,"	M0540064PI274079042",,,,,,,
0.216,U3_1,"	M0540064PI274079040",,,,,,,
0.2063,U3_1,"	M0540064PI274079047",,,,,,,
0.2145,U3_1,"	M0540064PI274079043",,,,,,,
0.2087,U3_1,"	M0540064PI27407903Y",,,,,,,
0.2086,U3_1,"	M0540064PI274079046",,,,,,,
0.1984,U3_1,"	M0540064PI27407903U",,,,,,,
0.2052,U3_1,"	M0540064PI27407903R",,,,,,,
0.2162,U3_1,"	M0540064PI27407901Z",,,,,,,
0.2149,U3_1,"	M0540064PI27407903K",,,,,,,
0.1919,U3_1,"	M0540064PI27407903C",,,,,,,
0.2218,U3_1,"	M0540064PI27407903F",,,,,,,
0.2145,U3_1,"	M0540064PI27407903D",,,,,,,
0.2097,U3_1,"	M0540064PI27407902R",,,,,,,
0.1996,U3_1,"	M0540064PI274079044",,,,,,,
0.2237,U3_1,"	M0540064PI27407901S",,,,,,,
0.1866,U3_1,"	M0540064PI27407900A",,,,,,,
0.208,U3_1,"	M0540064PI27407902Y",,,,,,,
0.2069,U3_1,"	M0540064PI27407900F",,,,,,,
0.2065,U3_1,"	M0540064PI27407901E",,,,,,,
0.2132,U3_1,"	M0540064PI27407901F",,,,,,,
0.216,U3_1,"	M0540064PI27407900W",,,,,,,
0.1949,U3_1,"	M0540064PI27407900Y",,,,,,,
0.1989,U3_1,"	M0540064PI27407900D",,,,,,,
0.2008,U3_1,"	M0540064PI27407901G",,,,,,,
0.22,U3_1,"	M0540064PI27407900B",,,,,,,
0.2269,U3_1,"	M0540064PI27407900C",,,,,,,
0.2149,U3_1,"	M0540064PI274079001",,,,,,,
0.1906,U3_1,"	M0540064PI27407900Z",,,,,,,
0.2031,U3_1,"	M0540064PI274079013",,,,,,,
0.2165,U3_1,"	M0540064PI27407900H",,,,,,,
0.1923,U3_1,"	M0540064PI274079017",,,,,,,
0.2072,U3_1,"	M0540064PI274079012",,,,,,,
0.2033,U3_1,"	M0540064PI274079010",,,,,,,
0.1961,U3_1,"	M0540064PI274079009",,,,,,,
0.1999,U3_1,"	M0540064PI27407901K",,,,,,,
0.1893,U3_1,"	M0540064PI274079008",,,,,,,
0.1989,U3_1,"	M0540064PI274079007",,,,,,,
0.2147,U3_1,"	M0540064PI274079016",,,,,,,
0.2045,U3_1,"	M0540064PI274079003",,,,,,,
0.2021,U3_1,"	M0540064PI274079011",,,,,,,
0.2089,U3_1,"	M0540064PI27407900E",,,,,,,
0.1944,U3_1,"	M0540064PI27407900N",,,,,,,
0.2065,U3_1,"	M0540064PI274079033",,,,,,,
0.2107,U3_1,"	M0540064PI27407902X",,,,,,,
0.2004,U3_1,"	M0540064PI27407902U",,,,,,,
0.2092,U3_1,"	M0540064PI27407902N",,,,,,,
0.1991,U3_1,"	M0540064PI27407901X",,,,,,,
0.2036,U3_1,"	M0540064PI27407901W",,,,,,,
0.2075,U3_1,"	M0540064PI274079028",,,,,,,
0.2019,U3_1,"	M0540064PI27407901V",,,,,,,
0.213,U3_1,"	M0540064PI274079019",,,,,,,
0.1888,U3_1,"	M0540064PI27407901M",,,,,,,
0.2078,U3_1,"	M0540064PI27407901P",,,,,,,
0.1974,U3_1,"	M0540064PI27407901U",,,,,,,
0.1998,U3_1,"	M0540064PI274079020",,,,,,,
